RUBRO,AÑOMES,CONCEPTO,60 - BANCO MUNDO MUJER S.A.,52 - BANCAMÍA S.A.,53 - BANCO W S.A.,62 - MIBANCO S.A.,30 - BANCO CAJA SOCIAL S.A.
419800,202303,RECUPERACIONES DETERIORO (PROVISION),22.75911882,38.11518639,27.306355800000002,14.59027836,84.43892412000001
419800,202304,RECUPERACIONES DETERIORO (PROVISION),27.26884261,42.83026142,31.95951056,18.23567946,103.07347234999999
419800,202305,RECUPERACIONES DETERIORO (PROVISION),31.731297010000002,48.16639014,36.2669864,21.14378866,119.87358089
419800,202306,RECUPERACIONES DETERIORO (PROVISION),38.22914533,52.90330352,44.38401738,24.37645809,136.80716180000002
419800,202307,RECUPERACIONES DETERIORO (PROVISION),41.96413936,57.53393846,48.6099285,27.06316653,163.49786393
419800,202308,RECUPERACIONES DETERIORO (PROVISION),45.06485921,62.388275619999995,53.291381560000005,29.7049737,211.24017288
419800,202309,RECUPERACIONES DETERIORO (PROVISION),47.937142310000006,66.83610914,56.05030729,32.39427284,212.20288261000002
419800,202310,RECUPERACIONES DETERIORO (PROVISION),50.97847256,74.56545954,57.80199221,34.673133119999996,241.02939544999998
419810,202211,REINTEGRO PROVISIONES DE CARTERA DE CREDITOS,42.76896095,86.10987836,71.31886164,51.75360697,151.86891612
419810,202212,REINTEGRO PROVISIONES DE CARTERA DE CREDITOS,44.298056409999994,88.81937196,71.96743595999999,52.21144779,157.51479721
419810,202301,REINTEGRO PROVISIONES DE CARTERA DE CREDITOS,7.11284713,16.2107084,5.266204849999999,3.29655091,20.636141809999998
419810,202302,REINTEGRO PROVISIONES DE CARTERA DE CREDITOS,12.34507117,22.72118553,9.39415253,5.6333744,35.67182096
419810,202303,REINTEGRO PROVISIONES DE CARTERA DE CREDITOS,18.481714420000003,25.654950760000002,10.16530082,8.48210774,50.13266692
419810,202304,REINTEGRO PROVISIONES DE CARTERA DE CREDITOS,21.98543638,27.930592559999997,12.513408740000001,10.66354341,62.72315099
419810,202305,REINTEGRO PROVISIONES DE CARTERA DE CREDITOS,25.458453640000002,30.378363280000002,14.424277210000001,12.20820407,73.6128183
419810,202306,REINTEGRO PROVISIONES DE CARTERA DE CREDITOS,30.9870633,32.45677954,20.26293666,13.97020332,85.63845523
419810,202307,REINTEGRO PROVISIONES DE CARTERA DE CREDITOS,33.83521556,34.388222670000005,22.68124654,15.26886143,106.73030974
419810,202308,REINTEGRO PROVISIONES DE CARTERA DE CREDITOS,35.9617244,36.18448308,25.94114,16.52601412,150.04026094
419810,202309,REINTEGRO PROVISIONES DE CARTERA DE CREDITOS,37.95293933,37.89100207,27.34198891,18.11335381,146.86362085
419810,202310,REINTEGRO PROVISIONES DE CARTERA DE CREDITOS,39.72706236,39.073069,28.741816710000002,19.211944850000002,171.80593469
419825,202211,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,2.33625412,0.12035002,0.43986065,0.11925096,23.562801309999998
419825,202212,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,2.4333313700000003,0.1307779,0.4897169,0.12356703999999999,24.47356245
419825,202301,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.33627362,0.01446207,0.04906257,0.00610975,3.7103758900000003
419825,202302,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.64874007,0.02403981,0.09865528999999999,0.01016157,6.7935691799999995
419825,202303,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,1.04369725,0.03337043,0.13191359,0.014360459999999999,9.37747125
419825,202304,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,1.35379504,0.04088983,0.17426725,0.019429,11.63089021
419825,202305,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,1.60238173,0.04767851,0.22196506,0.02224459,13.782769929999999
419825,202306,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,1.8219610800000001,0.05742001,0.26539396000000004,0.02678252,15.453822220000001
419825,202307,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,2.02984623,0.06209821,0.29728481,0.02882809,17.18650363
419825,202308,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,2.22309331,0.06678492,0.31415538,0.03190771,18.848899030000002
419825,202309,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,2.43520433,0.07116461,0.35686766,0.0342364,20.428628170000003
419825,202310,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,2.8416922799999997,0.07521013,0.40232189,0.03751446,21.838884489999998
419830,202211,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419830,202212,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419830,202301,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419830,202302,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419830,202303,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419830,202304,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419830,202305,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419830,202306,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419830,202307,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419830,202308,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419830,202309,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419830,202310,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419835,202211,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,1.8170648,0.9221683,1.1371079099999999,2.1540985200000002,9.29506616
419835,202212,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,1.92062383,0.97863627,1.18424108,2.26212577,9.67236595
419835,202301,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.27615098,0.11760313,0.13682607,0.2869699,1.63958578
419835,202302,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.5267258100000001,0.22464072,0.52187142,0.58047426,2.7683996200000003
419835,202303,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.7875330899999999,0.33802106,0.58726929,0.9007534300000001,3.98899531
419835,202304,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,1.00946728,0.43603307,0.7268391999999999,1.16945458,4.904368900000001
419835,202305,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,1.23982433,0.53410247,0.80923583,1.44590945,5.919802860000001
419835,202306,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,1.45742962,0.63128801,0.95507012,1.7451863,6.953864
419835,202307,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,1.67096871,0.7155255300000001,1.15191909,1.97911054,7.829602469999999
419835,202308,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,1.86353441,0.80657416,1.31125982,2.21921381,8.62465819
419835,202309,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,2.0453466799999998,0.88760971,1.12703244,2.457129,9.461318519999999
419835,202310,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,2.42795394,0.96290221,1.23196197,2.6808036,10.116549220000001
419840,202211,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419840,202212,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419840,202301,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419840,202302,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419840,202303,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419840,202304,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419840,202305,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419840,202306,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419840,202307,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419840,202308,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419840,202309,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419840,202310,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0,0.0,0.0,0.0,0.0
419850,202211,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.0730067,0.06101314,0.94268369,0.10002157,1.0723314499999999
419850,202212,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.07411198,0.06450144000000001,0.9434343399999999,0.10049199,1.09067548
419850,202301,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.04292649,0.00657942,0.01041815,0.07354367999999999,0.85204326
419850,202302,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.06072918,0.01264122,0.02912795,0.08081934,0.94637516
419850,202303,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.07103597,0.01861773,0.03462474,0.08491752000000001,0.99636539
419850,202304,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.07755634,0.02317317,0.05196523,0.08729513,1.02983956
419850,202305,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.08353626,0.02861299,0.05896538,0.08886604,1.0581918000000001
419850,202306,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.08820356,0.03416781,0.050160699999999996,0.090169,1.0780435700000002
419850,202307,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.09205217,0.038572550000000004,0.05603764,0.09088369,1.0954286899999999
419850,202308,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.09546639,0.04412229,0.06875751,0.09170383,1.11028579
419850,202309,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.09856208,0.04795456,0.07249713,0.09221069,1.12455489
419850,202310,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACICLICO,0.11722977000000001,0.052011339999999996,0.07526552,0.09248576,1.13806483
500000,202211,GASTOS,793.2894886900001,734.37126234,797.3094770499999,454.43606581,2562.02052645
500000,202212,GASTOS,874.31627181,804.94854476,869.15066519,499.62283698000005,2831.03989958
500000,202301,GASTOS,88.64912864,85.67952197,83.63704356999999,52.26769254,287.47908174
500000,202302,GASTOS,177.39801059,158.77157352,160.93317644,103.71275059999999,558.27586043
500000,202303,GASTOS,270.40891983999995,231.54875199,235.89833669,157.24124025,873.24221145
500000,202304,GASTOS,354.92398086000003,301.65458492,306.76039664999996,209.62364138,1156.87036564
500000,202305,GASTOS,442.00675561,373.45369266,385.98338079,261.84381486,1441.5255364500001
500000,202306,GASTOS,531.6330927,445.35716501,462.90197238999997,315.36777978,1714.977781
500000,202307,GASTOS,619.67055288,514.71122195,540.6880476,369.56595231,2003.08987064
500000,202308,GASTOS,705.77330566,584.3706278200001,616.06793444,423.16345895,2310.96194829
500000,202309,GASTOS,794.97373114,652.9172555900001,529.33119803,477.04006757999997,2542.15941979
500000,202310,GASTOS,884.50766198,728.12709689,771.45967791,533.2450757099999,2862.97049518
517000,202211,DETERIORO (PROVISIONES),120.05776772,246.2838924,188.47240062,74.83208977,480.91931339999996
517000,202212,DETERIORO (PROVISIONES),136.87506442,260.54331387999997,198.61158087,81.57770126999999,520.15946597
517000,202301,DETERIORO (PROVISIONES),19.31221479,30.2491369,21.14514208,13.013013050000001,61.73707725
517000,202302,DETERIORO (PROVISIONES),38.55445368,50.63500254,37.93260413,23.98307051,111.91458435
517000,202303,DETERIORO (PROVISIONES),53.740853130000005,71.82772987999999,49.10106614,34.77034177,150.50510422
517000,202304,DETERIORO (PROVISIONES),69.71678503,89.40373534,62.59434416,48.1400212,199.53383338
517000,202305,DETERIORO (PROVISIONES),87.95748995999999,109.21919755,76.50014440999999,63.081491619999994,251.01024374000002
517000,202306,DETERIORO (PROVISIONES),108.2709695,128.00694006,96.08388428,78.92054164,303.68356414
517000,202307,DETERIORO (PROVISIONES),125.90635221,147.78983262,112.12799809,95.45322637999999,346.36238354
517000,202308,DETERIORO (PROVISIONES),142.97622637,176.96723269999998,128.69959584,109.17390818000001,399.88331820999997
517000,202309,DETERIORO (PROVISIONES),160.79703602,191.66474678999998,142.36258908000002,123.07699286,428.58130058999996
517000,202310,DETERIORO (PROVISIONES),177.48532612,212.45771255000002,158.05458859,139.71903891999997,476.49740468
517005,202211,CARTERA DE CREDITOS,113.91307609,207.06836488,145.07386121000002,68.08187774,427.10139156
517005,202212,CARTERA DE CREDITOS,130.25512068999998,219.60882166,151.23700428,74.52544815,463.79292677
517005,202301,CARTERA DE CREDITOS,17.88587078,26.720457670000002,12.52049034,11.40256156,46.702175909999994
517005,202302,CARTERA DE CREDITOS,35.98419422,43.69468011,24.84861137,21.54812049,92.04667216
517005,202303,CARTERA DE CREDITOS,50.282602659999995,61.96402692,34.40157975,31.64579984,125.85982039
517005,202304,CARTERA DE CREDITOS,65.33986164,76.943788,46.13974518,44.17534306,170.53587091999998
517005,202305,CARTERA DE CREDITOS,82.71175393,93.84489941,58.9614247,58.3640336,216.77694156
517005,202306,CARTERA DE CREDITOS,101.97208155,109.44292138,76.44237487999999,73.56086314,265.81892175999997
517005,202307,CARTERA DE CREDITOS,118.85913179,125.07611139,91.2578207,89.38085197,303.98853986
517005,202308,CARTERA DE CREDITOS,135.0964624,149.96011129,107.59835078,102.32119054,352.67555717
517005,202309,CARTERA DE CREDITOS,152.11855344999998,160.57429606,119.66361145,115.28213361,377.62212565
517005,202310,CARTERA DE CREDITOS,167.99133851,179.58862708,134.59564361000002,130.5748968,420.06060697000004
517100,202211,COMPONENTE CONTRACICLICO DETERIORO (PROVISIONES) INDIVIDUA,6.49427704,1.70521199,2.6965152900000002,4.30674558,52.20468672
517100,202212,COMPONENTE CONTRACICLICO DETERIORO (PROVISIONES) INDIVIDUA,6.849345639999999,1.8173283999999998,2.68093007,4.72417278,55.456212060000006
517100,202301,COMPONENTE CONTRACICLICO DETERIORO (PROVISIONES) INDIVIDUA,0.6918406500000001,0.12201489,0.38389519,0.43670927000000004,7.83603789
517100,202302,COMPONENTE CONTRACICLICO DETERIORO (PROVISIONES) INDIVIDUA,1.42641407,0.25961347,0.86294263,0.82186585,14.589500769999999
517100,202303,COMPONENTE CONTRACICLICO DETERIORO (PROVISIONES) INDIVIDUA,2.1581070099999997,0.42077360999999996,1.09804096,1.25800445,20.75207011
517100,202304,COMPONENTE CONTRACICLICO DETERIORO (PROVISIONES) INDIVIDUA,2.77949023,0.54894707,1.424479,1.60401078,26.76278983
517100,202305,COMPONENTE CONTRACICLICO DETERIORO (PROVISIONES) INDIVIDUA,3.36204566,0.66792338,1.58697019,1.9657031200000001,32.24595506
517100,202306,COMPONENTE CONTRACICLICO DETERIORO (PROVISIONES) INDIVIDUA,4.00870343,0.83950196,1.87846058,2.4654986,38.06315535
517100,202307,COMPONENTE CONTRACICLICO DETERIORO (PROVISIONES) INDIVIDUA,4.48257833,0.93728317,2.08429325,2.7369028199999996,42.561340890000004
517100,202308,COMPONENTE CONTRACICLICO DETERIORO (PROVISIONES) INDIVIDUA,4.917652,1.02996709,2.3618461699999997,3.0874516400000003,47.455676679999996
517100,202309,COMPONENTE CONTRACICLICO DETERIORO (PROVISIONES) INDIVIDUA,5.318106429999999,1.0944186200000001,2.20717938,3.50399267,53.21976009
517100,202310,COMPONENTE CONTRACICLICO DETERIORO (PROVISIONES) INDIVIDUA,3.98074459,1.16212439,2.44319205,3.85430866,57.574843009999995
517105,202211,CREDITOS Y OPERACIONES DE LEASING DE CONSUMO,3.02270415,0.082237,0.89142299,0.01983262,38.71786692
517105,202212,CREDITOS Y OPERACIONES DE LEASING DE CONSUMO,3.1690832799999997,0.08396086999999999,1.03492935,0.0182725,41.907920270000005
517105,202301,CREDITOS Y OPERACIONES DE LEASING DE CONSUMO,0.34417897,0.0057233100000000005,0.12673353,0.00176318,5.408120360000001
517105,202302,CREDITOS Y OPERACIONES DE LEASING DE CONSUMO,0.71299645,0.009795129999999999,0.27606478,0.00293366,10.725631570000001
517105,202303,CREDITOS Y OPERACIONES DE LEASING DE CONSUMO,1.07001433,0.01260064,0.43977542999999997,0.00529233,15.61116753
517105,202304,CREDITOS Y OPERACIONES DE LEASING DE CONSUMO,1.37926704,0.01481237,0.6374190799999999,0.008042829999999999,20.7443885
517105,202305,CREDITOS Y OPERACIONES DE LEASING DE CONSUMO,1.64684273,0.01502225,0.79261514,0.00894462,24.88645709
517105,202306,CREDITOS Y OPERACIONES DE LEASING DE CONSUMO,1.98028178,0.014644260000000001,0.9192833499999999,0.009479459999999999,29.33260064
517105,202307,CREDITOS Y OPERACIONES DE LEASING DE CONSUMO,2.18266397,0.01901591,0.9792772,0.01122021,33.20531165
517105,202308,CREDITOS Y OPERACIONES DE LEASING DE CONSUMO,2.36671883,0.01941663,1.04294669,0.01066969,37.187704509999996
517105,202309,CREDITOS Y OPERACIONES DE LEASING DE CONSUMO,2.54289068,0.02260747,1.03658588,0.010950350000000001,42.15948214
517105,202310,CREDITOS Y OPERACIONES DE LEASING DE CONSUMO,1.69677492,0.02304033,1.1162538999999998,0.01209306,45.87196905
517115,202211,CREDITOS Y OPERACIONES DE LEASING COMERCIALES,3.3615047799999997,1.56681727,1.72334595,4.192865970000001,12.31138383
517115,202212,CREDITOS Y OPERACIONES DE LEASING COMERCIALES,3.56784102,1.67312452,1.5611889399999999,4.60867625,12.50117317
517115,202301,CREDITOS Y OPERACIONES DE LEASING COMERCIALES,0.30251862,0.10787655,0.1188858,0.36060169,1.48582427
517115,202302,CREDITOS Y OPERACIONES DE LEASING COMERCIALES,0.6419614699999999,0.23395491000000002,0.50104824,0.73371814,2.86780402
517115,202303,CREDITOS Y OPERACIONES DE LEASING COMERCIALES,1.00729482,0.3847044,0.5690596099999999,1.16542163,3.95525625
517115,202304,CREDITOS Y OPERACIONES DE LEASING COMERCIALES,1.30361646,0.50333524,0.68387696,1.5036998700000002,4.91805011
517115,202305,CREDITOS Y OPERACIONES DE LEASING COMERCIALES,1.61196354,0.61600102,0.71093377,1.86149486,6.11908009
517115,202306,CREDITOS Y OPERACIONES DE LEASING COMERCIALES,1.91373477,0.7816886999999999,0.85892831,2.35670656,7.40655049
517115,202307,CREDITOS Y OPERACIONES DE LEASING COMERCIALES,2.17971114,0.86764304,0.99596223,2.6241031400000003,8.144587379999999
517115,202308,CREDITOS Y OPERACIONES DE LEASING COMERCIALES,2.4236223399999997,0.95520394,1.20283517,2.97193928,8.94065866
517115,202309,CREDITOS Y OPERACIONES DE LEASING COMERCIALES,2.64223588,1.00818422,1.05072758,3.38273082,9.873385390000001
517115,202310,CREDITOS Y OPERACIONES DE LEASING COMERCIALES,2.27749997,1.07105851,1.21265259,3.7300283100000002,10.36739339
827402,202211,CONSUMO CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827402,202212,CONSUMO CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827402,202301,CONSUMO CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827402,202302,CONSUMO CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827402,202303,CONSUMO CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827402,202304,CONSUMO CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827402,202305,CONSUMO CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827402,202306,CONSUMO CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827402,202307,CONSUMO CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827402,202308,CONSUMO CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827402,202309,CONSUMO CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827402,202310,CONSUMO CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827432,202211,MICROCREDITOS CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827432,202212,MICROCREDITOS CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827432,202301,MICROCREDITOS CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827432,202302,MICROCREDITOS CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827432,202303,MICROCREDITOS CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827432,202304,MICROCREDITOS CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827432,202305,MICROCREDITOS CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827432,202306,MICROCREDITOS CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827432,202307,MICROCREDITOS CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827432,202308,MICROCREDITOS CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827432,202309,MICROCREDITOS CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827432,202310,MICROCREDITOS CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827462,202211,COMERCIAL CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827462,202212,COMERCIAL CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827462,202301,COMERCIAL CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827462,202302,COMERCIAL CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827462,202303,COMERCIAL CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827462,202304,COMERCIAL CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827462,202305,COMERCIAL CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827462,202306,COMERCIAL CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827462,202307,COMERCIAL CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827462,202308,COMERCIAL CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827462,202309,COMERCIAL CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
827462,202310,COMERCIAL CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,0.0,0.0,0.0,0.0
828300,202211,"CALIFICACION CREDITOS DE CONSUMO, GARANTIA IDONEA",0.0,7.70895543,1.36192657,0.08305559,4171.26115039
828300,202212,"CALIFICACION CREDITOS DE CONSUMO, GARANTIA IDONEA",0.0,7.21484479,1.38276139,0.06951708999999999,4233.4304393600005
828300,202301,"CALIFICACION CREDITOS DE CONSUMO, GARANTIA IDONEA",0.0,6.6937848099999995,2.0655708500000003,0.06379082,4253.0303111
828300,202302,"CALIFICACION CREDITOS DE CONSUMO, GARANTIA IDONEA",0.0,6.283988900000001,1.27883043,0.06218833,4310.7521245
828300,202303,"CALIFICACION CREDITOS DE CONSUMO, GARANTIA IDONEA",0.0,5.81851113,1.3138825600000001,0.060559699999999994,4294.871528
828300,202304,"CALIFICACION CREDITOS DE CONSUMO, GARANTIA IDONEA",0.0,5.457129559999999,1.4652626000000002,0.05890447,4373.77841314
828300,202305,"CALIFICACION CREDITOS DE CONSUMO, GARANTIA IDONEA",0.0,5.14935914,1.4604658899999998,0.057222199999999994,4443.54735532
828300,202306,"CALIFICACION CREDITOS DE CONSUMO, GARANTIA IDONEA",0.0,4.8597957,1.41624942,0.05551242,4429.27072378
828300,202307,"CALIFICACION CREDITOS DE CONSUMO, GARANTIA IDONEA",0.0,4.6204768099999995,1.385608,0.04971681,4488.89713612
828300,202308,"CALIFICACION CREDITOS DE CONSUMO, GARANTIA IDONEA",0.0,4.36057908,52.94910382,0.048070760000000004,4596.192772779999
828300,202309,"CALIFICACION CREDITOS DE CONSUMO, GARANTIA IDONEA",0.0,4.01314204,8.85760424,0.045932879999999995,4645.82191428
828300,202310,"CALIFICACION CREDITOS DE CONSUMO, GARANTIA IDONEA",0.0,3.70037143,116.50480771,0.045295800000000004,4736.03738427
828302,202211,CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,7.35319341,1.19196225,0.07955947000000001,3941.3536177399997
828302,202212,CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,6.90728329,1.18265222,0.06633776,3989.75058106
828302,202301,CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,6.4114208,1.1664553400000002,0.060684449999999994,3976.15330349
828302,202302,CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,5.97947982,1.12061924,0.059162309999999996,4007.90651676
828302,202303,CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,5.52028168,1.15770783,0.05761436,4035.94979036
828302,202304,CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,5.19505783,1.30991202,0.056040160000000006,4093.3225600100004
828302,202305,CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,4.86799559,1.30500076,0.05443924,4130.75731238
828302,202306,CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,4.58242538,1.26079785,0.05281117,4148.62270451
828302,202307,CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,4.302894480000001,1.2339366100000002,0.047155459999999996,4191.11778631
